Messstelle:                ;Lebern, Br  3532
HZB-Nummer:                ;310532
HD-Nummer:                 ;uw3532
DBMS-Nummer:               ;6002063
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.11.2011
 Geländehöhe:              ;335,41
 Messpunkthöhe:            ;335,86
 Sohllage:                 ;323,66
 T-Messtiefe u.GOK:        ;11,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  15.12.1939               ;15 26 51                 ;46 59 31
  01.01.2003               ;15 26 51                 ;46 59 33
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
01.05.2004 00:00:00   ;   325,08 ;     
01.06.2004 00:00:00   ;   325,30 ;     
01.07.2004 00:00:00   ;   325,80 ;     
01.08.2004 00:00:00   ;   325,77 ;     
01.09.2004 00:00:00   ;   325,64 ;     
01.10.2004 00:00:00   ;   325,53 ;     
01.11.2004 00:00:00   ;   325,44 ;     
01.12.2004 00:00:00   ;   325,32 ;     
01.01.2005 00:00:00   ;   325,19 ;     
01.02.2005 00:00:00   ;   325,06 ;     
01.03.2005 00:00:00   ;   324,99 ;     
01.04.2005 00:00:00   ;   325,06 ;     
01.05.2005 00:00:00   ;   325,21 ;     
01.06.2005 00:00:00   ;   325,30 ;     
01.07.2005 00:00:00   ;   325,40 ;     
01.08.2005 00:00:00   ;   325,62 ;     
01.09.2005 00:00:00   ;   326,05 ;     
01.10.2005 00:00:00   ;   325,99 ;     
01.11.2005 00:00:00   ;   325,82 ;     
01.12.2005 00:00:00   ;   325,63 ;     
01.01.2006 00:00:00   ;   325,48 ;     
01.02.2006 00:00:00   ;   325,33 ;     
01.03.2006 00:00:00   ;   325,19 ;     
01.04.2006 00:00:00   ;   325,18 ;     
01.05.2006 00:00:00   ;   325,39 ;     
01.06.2006 00:00:00   ;   325,70 ;     
01.07.2006 00:00:00   ;   325,94 ;     
01.08.2006 00:00:00   ;   325,90 ;     
01.09.2006 00:00:00   ;   325,82 ;     
01.10.2006 00:00:00   ;   325,69 ;     
01.11.2006 00:00:00   ;   325,59 ;     
01.12.2006 00:00:00   ;   325,45 ;     
01.01.2007 00:00:00   ;   325,30 ;     
01.02.2007 00:00:00   ;   325,22 ;     
01.03.2007 00:00:00   ;   325,19 ;     
01.04.2007 00:00:00   ;   325,27 ;     
01.05.2007 00:00:00   ;   325,35 ;     
01.06.2007 00:00:00   ;   325,32 ;     
01.07.2007 00:00:00   ;   325,30 ;     
01.08.2007 00:00:00   ;   325,27 ;     
01.09.2007 00:00:00   ;   325,31 ;     
01.10.2007 00:00:00   ;   325,28 ;     
01.11.2007 00:00:00   ;   325,17 ;     
01.12.2007 00:00:00   ;   325,08 ;     
01.01.2008 00:00:00   ;   324,96 ;     
01.02.2008 00:00:00   ;   324,86 ;     
01.03.2008 00:00:00   ;   324,79 ;     
01.04.2008 00:00:00   ;   324,74 ;     
01.05.2008 00:00:00   ;   324,76 ;     
01.06.2008 00:00:00   ;   324,91 ;     
01.07.2008 00:00:00   ;   325,03 ;     
01.08.2008 00:00:00   ;   325,12 ;     
01.09.2008 00:00:00   ;   325,03 ;     
01.10.2008 00:00:00   ;   324,95 ;     
01.11.2008 00:00:00   ;   324,86 ;     
01.12.2008 00:00:00   ;   324,87 ;     
01.01.2009 00:00:00   ;   324,93 ;     
01.02.2009 00:00:00   ;   325,08 ;     
01.03.2009 00:00:00   ;   325,25 ;     
01.04.2009 00:00:00   ;   325,27 ;     
01.05.2009 00:00:00   ;   325,41 ;     
01.06.2009 00:00:00   ;   325,61 ;     
01.07.2009 00:00:00   ;   325,97 ;     
01.08.2009 00:00:00   ;   326,37 ;     
01.09.2009 00:00:00   ;   326,46 ;     
01.10.2009 00:00:00   ;   326,39 ;     
01.11.2009 00:00:00   ;   326,23 ;     
01.12.2009 00:00:00   ;   326,07 ;     
01.01.2010 00:00:00   ;   325,95 ;     
01.02.2010 00:00:00   ;   325,87 ;     
01.03.2010 00:00:00   ;   325,95 ;     
01.04.2010 00:00:00   ;   325,95 ;     
01.05.2010 00:00:00   ;   325,90 ;     
01.06.2010 00:00:00   ;   325,93 ;     
01.07.2010 00:00:00   ;   325,86 ;     
01.08.2010 00:00:00   ;   325,87 ;     
01.09.2010 00:00:00   ;   325,85 ;     
01.10.2010 00:00:00   ;   325,77 ;     
01.11.2010 00:00:00   ;   325,68 ;     
01.12.2010 00:00:00   ;   325,62 ;     
01.01.2011 00:00:00   ;   325,64 ;     
01.02.2011 00:00:00   ;   325,60 ;     
01.03.2011 00:00:00   ;   325,53 ;     
01.04.2011 00:00:00   ;   325,49 ;     
01.05.2011 00:00:00   ;   325,52 ;     
01.06.2011 00:00:00   ;   325,59 ;     
01.07.2011 00:00:00   ;   325,60 ;     
01.08.2011 00:00:00   ;   325,70 ;     
01.09.2011 00:00:00   ;   325,58 ;     
01.10.2011 00:00:00   ;   325,52 ;     
01.11.2011 00:00:00   ;   325,41 ;     
01.12.2011 00:00:00   ;   325,29 ;     
01.01.2012 00:00:00   ;   325,14 ;     
01.02.2012 00:00:00   ;   325,06 ;     
01.03.2012 00:00:00   ;   324,99 ;     
01.04.2012 00:00:00   ;   324,96 ;     
01.05.2012 00:00:00   ;   325,06 ;     
01.06.2012 00:00:00   ;   325,18 ;     
01.07.2012 00:00:00   ;   325,33 ;     
01.08.2012 00:00:00   ;   325,42 ;     
01.09.2012 00:00:00   ;   325,50 ;     
01.10.2012 00:00:00   ;   325,54 ;     
01.11.2012 00:00:00   ;   325,78 ;     
01.12.2012 00:00:00   ;   325,77 ;     
01.01.2013 00:00:00   ;   325,62 ;     
01.02.2013 00:00:00   ;   325,58 ;     
01.03.2013 00:00:00   ;   326,03 ;     
01.04.2013 00:00:00   ;   326,22 ;     
01.05.2013 00:00:00   ;   326,49 ;     
01.06.2013 00:00:00   ;   326,46 ;     
01.07.2013 00:00:00   ;   326,24 ;     
01.08.2013 00:00:00   ;   326,05 ;     
01.09.2013 00:00:00   ;   325,98 ;     
01.10.2013 00:00:00   ;   325,87 ;     
01.11.2013 00:00:00   ;   325,89 ;     
01.12.2013 00:00:00   ;   326,00 ;     
01.01.2014 00:00:00   ;   325,88 ;     
01.02.2014 00:00:00   ;   325,98 ;     
01.03.2014 00:00:00   ;   326,35 ;     
01.04.2014 00:00:00   ;   326,20 ;     
01.05.2014 00:00:00   ;   326,16 ;     
01.06.2014 00:00:00   ;   326,07 ;     
01.07.2014 00:00:00   ;   326,09 ;     
01.08.2014 00:00:00   ;   326,07 ;     
01.09.2014 00:00:00   ;   326,36 ;     
01.10.2014 00:00:00   ;   326,58 ;     
01.11.2014 00:00:00   ;   326,38 ;     
01.12.2014 00:00:00   ;   326,33 ;     
01.01.2015 00:00:00   ;   326,27 ;     
01.02.2015 00:00:00   ;   326,12 ;     
01.03.2015 00:00:00   ;   325,99 ;     
01.04.2015 00:00:00   ;   325,88 ;     
01.05.2015 00:00:00   ;   325,84 ;     
01.06.2015 00:00:00   ;   325,84 ;     
01.07.2015 00:00:00   ;   325,87 ;     
01.08.2015 00:00:00   ;   325,93 ;     
01.09.2015 00:00:00   ;   325,87 ;     
01.10.2015 00:00:00   ;   325,93 ;     
01.11.2015 00:00:00   ;   326,03 ;     
01.12.2015 00:00:00   ;   325,85 ;     
